customer_id,order_date,order_time,sku,item_id,item_quantity,item_price,item_disc_bins_null,item_disc_bins_sub_twenty,item_disc_bins_sub_forty,item_disc_bins_sub_sixty,item_disc_bins_sub_eighty,item_disc_bins_sub_hundred
949,2022-04-16,18:54:53,,Sachi Soy Wine - 187 ML,1,14.5,1,0,0,0,0,0
950,2022-11-16,22:48:30,,Budureasca Premium Feteasca Neagra 2018,1,52.0,1,0,0,0,0,0
950,2022-11-16,22:48:30,BBW-WINE-587,Recanati Upper Galilee Syrah 2020,1,58.0,1,0,0,0,0,0
951,2022-09-30,22:42:42,BBW-WINE-085,Château Marsyas Rouge 2014,1,68.0,1,0,0,0,0,0
951,2022-09-30,22:42:42,,Feteasca Neagră de Purcari 2019,1,69.0,1,0,0,0,0,0
951,2022-09-30,22:42:42,,Lvnae Labianca 2021,1,43.0,1,0,0,0,0,0
952,2023-05-06,11:53:21,BBW-WINE-641,Le Mesnil Brut Nv Blanc de Blancs Grand Cru NV - 750ml,1,116.0,1,0,0,0,0,0
953,2022-10-12,19:37:29,BBW-WINE-686,Casa Rojo Moltó Negre Cava Brut D.O Cava 2018,6,58.0,1,0,0,0,0,0
954,2022-12-23,17:20:18,,Château Martet Reserve De La Famille 2017,2,102.0,1,0,0,0,0,0
955,2022-11-25,21:14:48,,Giovanni Rosso Barolo Serra DOCG 2018,1,148.0,1,0,0,0,0,0
955,2022-11-25,21:14:48,BBW-WINE-479,Recanati Marselan Reserve 2018,1,83.0,1,0,0,0,0,0
956,2023-05-07,08:48:15,BBW-WINE-137,Tussock Jumper Malbec 2020,1,35.0,1,0,0,0,0,0
957,2023-04-08,20:29:43,,Casa Rojo Tinta Fina 2019,1,86.0,1,0,0,0,0,0
957,2023-04-08,20:29:43,BBW-WINE-859,Casa Rojo MMM Macho Man 2019,1,87.0,1,0,0,0,0,0
958,2022-11-27,17:33:47,BBW-WINE-411,Bodegas Matsu El Picaro 2021,1,48.0,1,0,0,0,0,0
958,2022-11-27,17:33:47,BBW-WINE-292,Bodegas Matsu El Recio 2020,1,58.0,1,0,0,0,0,0
959,2022-09-17,20:32:06,BBW-WINE-478,Domaine des Ouled Thaleb Syrocco Syrah 2020,1,60.0,1,0,0,0,0,0
959,2022-09-17,20:32:06,BBW-WINE-292,Bodegas Matsu El Recio 2019,1,58.0,1,0,0,0,0,0
960,2022-09-14,20:45:44,,Odfjell Orzada Carignan 2019,1,49.0,1,0,0,0,0,0
960,2022-09-14,20:45:44,BBW-WINE-885,"Sartori Rosso delle Venezie ""L'Appassione"" IGT 2017",1,40.0,1,0,0,0,0,0
961,2022-09-08,19:17:26,BBW-WINE-103,Azueira O Magnânimo D. João V Reserva Tinto 2019 - Single Bottle,2,38.0,1,0,0,0,0,0
961,2022-09-08,19:17:26,,Drink almighty - Carrot tumeric,1,4.95,1,0,0,0,0,0
962,2022-08-30,19:39:19,BBW-WINE-461,Chateau St Thomas Les Emirs 2014,1,54.0,1,0,0,0,0,0
963,2022-08-27,20:12:26,,Drink almighty - Guava lime,1,4.95,1,0,0,0,0,0
963,2022-08-27,20:12:26,BBW-WINE-105,Azueira O Magnânimo D. João V Reserva Branco 2019 - Single Bottle,1,38.0,1,0,0,0,0,0
963,2022-08-27,20:12:26,BBW-WINE-478,Domaine des Ouled Thaleb Syrocco Syrah 2018,1,60.0,1,0,0,0,0,0
964,2022-11-24,13:48:39,,Judith Beck Blaufränkisch Bambule! 2018,1,73.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-519,Catena Zapata Malbec Argentino 2019,1,167.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-364,Orin Swift Cellars Machete 2018,1,120.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,,Bodegas Valduero Valduero Una Cepa 2016,1,86.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,,Dona Dorinda Viognier 2019,1,106.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-334,VIK Milla-Cala Millahue 2018,1,69.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,,Vina Muriel Tinto Gran Reserva Garnacha 2011,1,57.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-085,Château Marsyas Rouge 2014,2,69.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-524,La Rioja Alta Rioja Gran Reserva 904 2011,1,134.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,BBW-WINE-333,VIK La Piu Belle 2019,2,106.0,1,0,0,0,0,0
965,2023-06-07,21:17:40,,McHenry & Hohnen BDX 2017,1,76.0,1,0,0,0,0,0
966,2022-12-24,12:34:49,BBW-WINE-334,VIK Milla-Cala Millahue 2018,1,68.0,1,0,0,0,0,0
966,2022-12-24,12:34:49,BBW-WINE-505,Luca Old Vine Malbec 2019,1,71.0,1,0,0,0,0,0
966,2022-12-24,12:34:49,BBW-WINE-347,De Toren Fusion V 2018,1,106.0,1,0,0,0,0,0
966,2022-12-24,12:34:49,BBW-WINE-574,Bodegas El Nido Clío 2019,2,114.0,1,0,0,0,0,0
966,2022-12-24,12:34:49,,Degani Amarone della Valpolicella Classico La Rosta 2018,1,79.0,1,0,0,0,0,0
967,2023-05-26,18:25:04,,Degani Amarone della Valpolicella Classico La Rosta 2018,1,80.0,1,0,0,0,0,0
967,2023-05-26,18:25:04,,Rockford Alicante Bouchet 2021,1,62.0,1,0,0,0,0,0
968,2022-01-22,01:37:04,,"Sartori Rosso delle Venezie ""L'Appassione"" IGT 2017",1,40.0,1,0,0,0,0,0
968,2022-01-22,01:37:04,,Alvarez de Toledo Mencia Roble 2013,1,46.0,1,0,0,0,0,0
969,2023-05-02,20:16:40,,Lagertal Holunder Goldtraminer 2020,1,44.0,1,0,0,0,0,0
969,2023-05-02,20:16:40,BBW-WINE-1013,Ciù Ciù Rosso Piceno Bacchus DOC 2021,1,42.0,1,0,0,0,0,0
969,2023-05-02,20:16:40,,Il Canovino Terra Mia Rosso Veronese IGT 2019,1,45.0,1,0,0,0,0,0
969,2023-05-02,20:16:40,BBW-WINE-1022,"Ferro 13 Prosecco Extra Dry Millesimato ""The Boss"" DOC 2021",1,54.0,1,0,0,0,0,0
970,2022-03-26,19:50:43,BBW-WINE-292,Bodegas Matsu El Recio 2019,1,58.0,1,0,0,0,0,0
971,2022-09-08,11:34:21,,Wine Ambassador Series: FRENCH THAT DON'T BREAK THE BANK - 1700 - 1800,1,38.0,1,0,0,0,0,0
972,2022-07-27,18:58:56,,"Wine Ambassador Series: GranMonte, Thailand - 1700 - 1800",1,28.0,1,0,0,0,0,0
973,2023-04-03,04:53:40,BBW-WINE-213,Anthonij Rupert Optima 2018 - 1500ml,2,128.0,1,0,0,0,0,0
974,2022-09-24,21:43:47,BBW-WINE-906,Quinta Do Vale Meão Meando Douro 2018,12,58.0,1,0,0,0,0,0
975,2023-08-01,15:29:31,,Louis Tête Grande Réserve Crémant de Bourgogne Brut,8,44.0,1,0,0,0,0,0
976,2023-07-28,15:19:04,,Telmo Rodriguez Gaba do Xil Branco 2021,2,62.0,1,0,0,0,0,0
976,2023-07-28,15:19:04,,Bosco Del Merlo Valdobbiadene Prosecco Superior DOCG NV,1,37.0,1,0,0,0,0,0
976,2023-07-28,15:19:04,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
977,2023-07-01,15:10:54,,Astrolabe Kekerengu Coast Sauvignon Blanc 2020,1,45.0,1,0,0,0,0,0
978,2023-06-28,21:44:06,,Mullineux Straw Wine 2021 (375ml),1,78.0,0,1,0,0,0,0
978,2023-06-28,21:44:06,,Petit Vega 18 Meses En Barrica 2019,1,88.0,1,0,0,0,0,0
979,2023-04-21,17:01:46,,Chatzivaritis Estate Minimus Assyrtiko 2021,1,63.0,1,0,0,0,0,0
979,2023-04-21,17:01:46,BBW-WINE-228,Geyerhof Ried Hoher Rain Grüner Veltliner 2020,1,57.0,1,0,0,0,0,0
980,2023-02-16,12:12:00,,Hofkellerei des Fursten von Liechtenstein Hernnbaumgarten 2020,1,62.0,1,0,0,0,0,0
981,2022-05-21,17:49:28,BBW-WINE-420,Coppola Diamond Collection Pinot Noir 2015,1,64.0,1,0,0,0,0,0
981,2022-05-21,17:49:28,,Tamada Mukuzani 2018,1,47.0,1,0,0,0,0,0
982,2023-06-17,15:25:12,BBW-WINE-522,Catena Zapata Malbec 2019,1,54.0,1,0,0,0,0,0
983,2023-06-08,17:18:05,,Nocturne Rară Neagră 2020,1,65.0,1,0,0,0,0,0
983,2023-06-08,17:18:05,,Fossa Chocolate 72% Dark Cherries Chocolate [BoundbyWine Exclusive],1,12.8,1,0,0,0,0,0
984,2023-06-13,11:42:42,,Código 1530 5 Tequila Gift Pack,1,105.0,1,0,0,0,0,0
985,2022-11-04,15:40:55,,"Wine Ambassador Series: Oxer Bastegiet, Basque - 1530 - 1630",2,26.0,1,0,0,0,0,0
986,2022-01-22,03:33:32,,Isole e Olena Chianti Classico DOCG 2016,1,62.0,1,0,0,0,0,0
987,2023-01-25,12:51:39,,Domaine Camus Père & Fils Gevrey-Chambertin 2016,4,106.0,1,0,0,0,0,0
987,2023-01-25,12:51:39,BBW-WINE-554,Bibi Graetz Testamatta Toscana - 2018,2,208.0,1,0,0,0,0,0
987,2023-01-25,12:51:39,,Degani Amarone della Valpolicella Classico La Rosta 2018,6,80.0,1,0,0,0,0,0
987,2023-01-25,12:51:39,,Arachon T.FX.T 2018,6,96.0,1,0,0,0,0,0
988,2023-01-18,20:50:47,BBW-WINE-553,Bibi Graetz Testamatta Toscana - 2015,1,208.0,1,0,0,0,0,0
988,2023-01-18,20:50:47,BBW-WINE-064,Domaine Henri Perrot-Minot Gevrey Chambertin Justice des Seuvrees 2018,1,228.0,1,0,0,0,0,0
988,2023-01-18,20:50:47,,DeLoach Vineyards Estate Pinot Noir 2016,1,122.0,1,0,0,0,0,0
989,2022-07-09,22:42:29,,Falwasser - Charcoal,1,7.5,1,0,0,0,0,0
989,2022-07-09,22:42:29,,Truffle Melbourne holy moly truffle aioli,1,28.0,1,0,0,0,0,0
990,2022-06-15,19:46:15,BBW-WINE-428,Zenato Amarone della Valpolicella DOCG Classico 2017,1,112.0,1,0,0,0,0,0
991,2022-05-01,20:56:38,,Buglioni,1,73.0,1,0,0,0,0,0
991,2022-05-01,20:56:38,,La Rosta,1,79.0,1,0,0,0,0,0
992,2022-04-08,21:02:47,BBW-WINE-655,Bargylus Grand Vin de Syrie Rouge 2013,1,88.0,1,0,0,0,0,0
992,2022-04-08,21:02:47,BBW-WINE-692,Peter Zemmer Vernatsch Schiava DOC 2019,1,48.0,1,0,0,0,0,0
992,2022-04-08,21:02:47,,Buglioni Amarone,1,73.0,1,0,0,0,0,0
993,2022-08-03,17:00:14,BBW-WINE-212,Anthonij Rupert Optima 2018 - 750ml,2,60.0,1,0,0,0,0,0
994,2022-01-22,04:21:00,,Maycas del Limari Sumaq Pinot Noir 2017,3,42.0,1,0,0,0,0,0
995,2023-06-13,23:57:20,,"Wine Ambassador Series: Spier Winery, Stellenbosch, South Africa - 1700 - 1800",1,29.0,1,0,0,0,0,0
996,2022-01-22,00:45:29,,Alvarez de Toledo Mencia Roble 2013,1,40.0,1,0,0,0,0,0
997,2022-06-14,18:26:35,,SAKE WEEKEND! - HALFSIES,2,32.0,1,0,0,0,0,0
998,2022-04-25,14:46:04,,CINCO DE MAYO POP UP! - THE SLURP TRIO,1,78.0,1,0,0,0,0,0
998,2022-04-25,14:46:04,,CINCO DE MAYO POP UP! - CINCO DE MAYO ULTIMATE,1,68.0,1,0,0,0,0,0
999,2022-01-22,02:19:26,,Winesave PRO,1,49.9,1,0,0,0,0,0
1000,2023-04-22,09:19:58,,Donnafugata Isolano Dolce Gabbana Etna Bianco 2020,1,65.0,1,0,0,0,0,0
1000,2023-04-22,09:19:58,,Donnafugata x Dolce Gabbana Rosa Sicilia DOC Rosato 2022,1,65.0,1,0,0,0,0,0
1000,2023-04-22,09:19:58,,Donnafugata Cuordilava Dolce Gabbana Etna Rosso 2019,1,114.0,1,0,0,0,0,0
1000,2023-04-22,09:19:58,,Donnafugata Tancredi Dolce Gabbana 2018,1,77.0,1,0,0,0,0,0
1001,2023-07-29,13:46:13,BBW-WINE-933,Rosewood Estate Winery Riesling AF 2017,1,46.0,1,0,0,0,0,0
1001,2023-07-29,13:46:13,,Demeter Zoltán Szerelmi Hárslevelű 2018,1,79.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,BBW-WINE-726,Isole e Olena Chianti Classico DOCG 2019,1,67.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,BBW-WINE-483,Puchang Beichun 2015,1,82.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,,Tornatore Etna Bianco Contrada Pietrarizzo 2021,1,72.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,,Gallety Cuvée Gallety Blanc 2018,1,57.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,,Hofkellerei des Fursten von Liechtenstein Hernnbaumgarten 2021,1,62.0,1,0,0,0,0,0
1002,2023-05-19,18:42:17,,Swan Valley Wines Tank Half Full Semillon NV,1,62.0,1,0,0,0,0,0
1003,2023-03-07,19:01:14,,Left Coast Cellars Latitude 45° Pinot Noir 2018,1,77.0,1,0,0,0,0,0
1003,2023-03-07,19:01:14,,Domaine Camus Père & Fils Gevrey-Chambertin 2016,1,106.0,1,0,0,0,0,0
1003,2023-03-07,19:01:14,,Milan Nestarec Bel 2020,1,59.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,,Tikves Barovo 2017,1,79.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,BBW-WINE-353,Bodega Garzon Tannat-Reserva 2019,1,50.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,BBW-WINE-085,Château Marsyas Rouge 2014,1,69.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,,Blankbottle Smaug the Magnificent 2020,1,78.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,,Domaine Wardy Perle du Château 2017,1,70.0,1,0,0,0,0,0
1004,2023-01-18,19:54:02,,Burja Zelen 2021,1,46.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,,Popova Kula Altan 2018,1,39.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,,Aurora Cabernet Franc 2017,1,82.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,BBW-WINE-352,Bodega Garzon Reserva-Albariño 2020,1,49.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,,Purcari Freedom Blend 2020,1,69.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,1,0,0,0,0,0
1005,2022-12-30,17:51:43,BBW-WINE-453,Château Pajzos T Furmint 2021,1,40.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,BBW-WINE-084,Château Marsyas Blanc 2015,1,56.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,BBW-WINE-085,Château Marsyas Rouge 2014,1,68.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,,Tikves Temjanika Special Selection 2020,1,39.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,,Sem Igual ‘Sem Mal’ Vinho Verde Classic DOC 2019,1,56.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,BBW-WINE-764,"Ascheri Arneis delle Langhe ""Cristina Ascheri"" DOC 2019",1,62.0,1,0,0,0,0,0
1006,2022-11-20,13:09:15,BBW-WINE-480,Puchang Rkatsiteli 2019,1,80.0,1,0,0,0,0,0
1007,2022-09-08,18:36:04,,Odfjell Armador Merlot 2020,1,37.0,1,0,0,0,0,0
1008,2023-05-02,19:42:35,,"Wine Ambassador Series: Ca Dei Frati, Lombardy, Italy - 1700 - 1800",1,25.0,1,0,0,0,0,0
1009,2023-05-31,18:58:29,,"Wine Ambassador Series: Astrolabe, Marlborough, New Zealand - Anytime between 1400 - 1530",1,15.0,1,0,0,0,0,0
1010,2023-05-16,22:47:09,,"Wine Ambassador Series: Domaine Franco Chinois, Hebei, China - Anytime between 1600 - 1800",1,10.0,1,0,0,0,0,0
1011,2023-03-29,18:01:43,,"Wine Ambassador Series: Naturals, Not April Fools! - 1700 - 1800",1,25.0,1,0,0,0,0,0
1012,2023-03-04,17:17:41,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1530 - 1630,1,30.0,1,0,0,0,0,0
1013,2023-02-25,16:44:08,,Wine Ambassador Series: Light & Elegant US Wine - 1530 - 1630,1,35.0,1,0,0,0,0,0
1014,2023-02-12,23:34:40,,"Wine Ambassador Series: Blankbottle, South Africa - 1400-1500",1,35.0,1,0,0,0,0,0
1014,2023-02-12,23:34:40,,Wine Ambassador Series: Discover Ukraine - 1530 - 1630,1,20.0,1,0,0,0,0,0
1015,2023-02-02,19:57:44,,Wine Ambassador Series: Discover Austria - 1700 - 1800,1,28.0,1,0,0,0,0,0
1016,2023-03-13,00:26:47,BBW-WINE-197,Louis Roederer 243 Collection Champagne,1,100.0,1,0,0,0,0,0
1017,2022-04-07,22:17:44,BBW-WINE-806,Pascal Jolivet Sancerre Rouge 2019,1,70.0,1,0,0,0,0,0
1017,2022-04-07,22:17:44,BBW-WINE-411,Bodegas Matsu El Picaro 2020,1,48.0,1,0,0,0,0,0
1017,2022-04-07,22:17:44,,Busuioac de boho tin rose,1,49.0,1,0,0,0,0,0
1017,2022-04-07,22:17:44,BBW-WINE-012,Marqués de Vargas Rioja Reserva 2015,1,59.0,1,0,0,0,0,0
1018,2022-03-27,13:11:18,BBW-WINE-141,Tussock Jumper Shiraz 2019 - Single Bottle,1,32.0,1,0,0,0,0,0
1018,2022-03-27,13:11:18,BBW-WINE-135,Tussock Jumper Sauvignon Blanc 2020 - Single Bottle,1,33.0,1,0,0,0,0,0
1018,2022-03-27,13:11:18,BBW-WINE-395,Silver Heights Jia Yuan Pinot Noir 2017,1,62.0,1,0,0,0,0,0
1019,2022-07-11,15:57:53,BBW-WINE-840,Leoparodi Barolo 2012,1,92.0,1,0,0,0,0,0
1019,2022-07-11,15:57:53,BBW-WINE-078,Coto de Imaz Gran Reserva 2015,1,59.0,1,0,0,0,0,0
1020,2022-01-22,02:29:37,,Bisol Bel Star Cult Prosecco DOC Extra Dry NV,1,39.6,1,0,0,0,0,0
1020,2022-01-22,02:29:37,,Ruggeri Argeo Prosecco Treviso Brut DOC NV,1,34.2,1,0,0,0,0,0
1021,2022-01-22,02:20:38,,Bisol Bel Star Cult Prosecco DOC Extra Dry NV,2,39.6,1,0,0,0,0,0
1022,2022-01-22,01:18:28,,Bisol Bel Star Cult Prosecco DOC Extra Dry NV,2,44.0,1,0,0,0,0,0
1023,2022-01-22,01:04:36,,BISOL Bel Star Cult Prosecco DOC Extra Dry,2,44.0,1,0,0,0,0,0
1024,2022-01-22,01:00:44,,BISOL Bel Star Cult Prosecco DOC Extra Dry,1,44.0,1,0,0,0,0,0
1024,2022-01-22,01:00:44,,Antonio Facchin Prosecco Spumante Millesimato DOC Extra dry,1,52.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,,Chateau Rauzan Segla 2010,1,352.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,BBW-WINE-509,Chateau Pichon Longueville Comtesse de lalande Reserve Pauillac 2015,1,128.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,,Domaine Vacheron Sancerre Blanc Les Romains 2020,1,118.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,,Bachelet-Monnot Chassagne-Montrachet 2020,1,136.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,BBW-WINE-649,Vieux Télégraphe Châteauneuf-du-Pape La Crau Blanc 2021,1,138.0,1,0,0,0,0,0
1025,2023-05-13,18:28:30,,Dürer-Weg Lagrein Sudtirol DOC Alto Aldige 2020,1,54.0,1,0,0,0,0,0
1026,2023-04-22,20:07:34,,Bachelet-Monnot Chassagne-Montrachet 2020,1,136.0,1,0,0,0,0,0
1026,2023-04-22,20:07:34,,Bachelet-Monnot St Aubin 1er En Remilly 2020,1,127.0,1,0,0,0,0,0
1026,2023-04-22,20:07:34,,Château Bourgneuf Pomerol 2016,2,118.0,1,0,0,0,0,0
1026,2023-04-22,20:07:34,BBW-WINE-058,Albert Bichot Aloxe-Corton 2016,1,114.0,1,0,0,0,0,0
1026,2023-04-22,20:07:34,,Vieux Télégraphe Châteauneuf-du-Pape La Crau Rouge 2019,1,200.0,1,0,0,0,0,0
1027,2023-04-08,15:02:51,,Anatolikos Vineyards Fine Assyrtiko 2021,1,65.0,1,0,0,0,0,0
1027,2023-04-08,15:02:51,,Domaine Vacheron Sancerre Blanc Les Romains 2020,1,118.0,1,0,0,0,0,0
1027,2023-04-08,15:02:51,,Bodegas Valduero Valduero Una Cepa 2016,3,86.0,1,0,0,0,0,0
1027,2023-04-08,15:02:51,,Vieux Télégraphe Châteauneuf-du-Pape La Crau Rouge 2019,1,200.0,1,0,0,0,0,0
1028,2023-03-28,20:01:32,,Giovanni Rosso Barolo del Comune di Serralunga DOCG 2018,1,125.0,1,0,0,0,0,0
1028,2023-03-28,20:01:32,BBW-WINE-541,Domaine Vacheron Sancerre Blanc 2021,1,72.0,1,0,0,0,0,0
1028,2023-03-28,20:01:32,,Dürer-Weg Lagrein Sudtirol DOC Alto Aldige 2020,2,54.0,1,0,0,0,0,0
1028,2023-03-28,20:01:32,,Arnaud Baillot Chassagne Montrachet Blanc 2020,1,144.0,1,0,0,0,0,0
1028,2023-03-28,20:01:32,BBW-WINE-301,Domaine Yves Cuilleron Cornas Lieu-dit la Cote Les Cotes 2017,1,167.0,1,0,0,0,0,0
1029,2023-03-01,19:58:41,,Olivier Leflaive Chablis Les Deux Rives 2018,1,75.0,1,0,0,0,0,0
1029,2023-03-01,19:58:41,,Arnaud Baillot Chassagne Montrachet Blanc 2020,1,144.0,1,0,0,0,0,0
1029,2023-03-01,19:58:41,BBW-WINE-649,Vieux Télégraphe Châteauneuf-du-Pape La Crau Blanc 2021,1,138.0,1,0,0,0,0,0
1029,2023-03-01,19:58:41,,Dürer-Weg Lagrein Sudtirol DOC Alto Aldige 2020,2,54.0,1,0,0,0,0,0
1029,2023-03-01,19:58:41,,Arnaud Baillot Nuits-Saint-Georges Village Red 2020,1,126.0,1,0,0,0,0,0
1030,2023-02-25,20:11:28,,Tikves Lepovo Pinot Noir 2016,1,69.0,1,0,0,0,0,0
1030,2023-02-25,20:11:28,BBW-WINE-383,Felton Road Cornish Port Pinot Noir 2020,1,119.0,1,0,0,0,0,0
1030,2023-02-25,20:11:28,,Jean Foillard Morgon Côte du Py 2020,1,79.0,1,0,0,0,0,0
1030,2023-02-25,20:11:28,,Sextant Métisse 2020,1,55.0,1,0,0,0,0,0
1031,2023-02-25,20:06:53,BBW-WINE-058,Albert Bichot Aloxe-Corton 2016,1,111.0,1,0,0,0,0,0
1031,2023-02-25,20:06:53,,Vieux Télégraphe Châteauneuf-du-Pape La Crau Rouge 2019,1,200.0,1,0,0,0,0,0
1032,2023-02-25,12:36:55,,Arnaud Baillot Chassagne Montrachet Blanc 2020,1,144.0,1,0,0,0,0,0
1032,2023-02-25,12:36:55,,Domaine Guillemard Clerc Puligny-Montrachet La Rue aux Vaches 2021,1,138.0,1,0,0,0,0,0
1032,2023-02-25,12:36:55,,Dürer-Weg Lagrein Sudtirol DOC Alto Aldige 2020,2,54.0,1,0,0,0,0,0
1032,2023-02-25,12:36:55,BBW-ACCS-046,Avina Premium Wine Stoppers - Avina Wine Bottle Stopper,1,19.9,1,0,0,0,0,0
1033,2023-01-13,18:52:36,,Vieux Télégraphe Châteauneuf-du-Pape La Crau Rouge - 2019,1,200.0,1,0,0,0,0,0
1033,2023-01-13,18:52:36,,Domaine de Boisseyt Cote-Rotie 'Cote Blonde' Red 2020,1,211.0,1,0,0,0,0,0
1034,2022-08-01,12:51:36,,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - THE BOUNDBYWINE WAY,1,38.0,1,0,0,0,0,0
1035,2023-05-13,12:09:26,,Silver Heights The Summit 2020,1,136.0,1,0,0,0,0,0
1035,2023-05-13,12:09:26,BBW-WINE-477,Puchang Saperavi 2016,1,82.0,1,0,0,0,0,0
1035,2023-05-13,12:09:26,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,1,0,0,0,0,0
1035,2023-05-13,12:09:26,,VC Vicentino Alvarinho 2019,1,63.0,1,0,0,0,0,0
1036,2023-02-18,14:02:48,,Tamada Mukuzani 2018,1,48.0,1,0,0,0,0,0
1036,2023-02-18,14:02:48,,Rara Neagră de Purcari 2020,1,50.0,1,0,0,0,0,0
1036,2023-02-18,14:02:48,,Logodaj Winery Melnik 55 2019,1,58.0,1,0,0,0,0,0
1036,2023-02-18,14:02:48,,Le Mesnil Prestige 2007,1,168.0,0,1,0,0,0,0
1037,2023-03-26,13:27:06,BBW-WINE-351,Bodega Garzon S.V Tannat 2019,2,60.0,1,0,0,0,0,0
1037,2023-03-26,13:27:06,BBW-WINE-505,Luca Old Vine Malbec 2019,2,72.0,1,0,0,0,0,0
1037,2023-03-26,13:27:06,BBW-WINE-108,Masseria Doppio Passo Copertino Riserva 2017,2,60.0,1,0,0,0,0,0
1037,2023-03-26,13:27:06,,Quinta da Romaneira Tinto Douro 2015,2,79.0,1,0,0,0,0,0
1037,2023-03-26,13:27:06,BBW-WINE-212,Anthonij Rupert Optima 2018 - 750ml,2,60.0,1,0,0,0,0,0
1037,2023-03-26,13:27:06,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2020,2,83.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-726,Isole e Olena Chianti Classico DOCG 2019,1,67.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-085,Château Marsyas Rouge 2014,1,69.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2019,1,81.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-522,Catena Zapata Malbec 2019,2,49.8,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-351,Bodega Garzon S.V Tannat 2019,1,60.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-353,Bodega Garzon Tannat-Reserva 2020,1,50.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-212,Anthonij Rupert Optima 2018 - 750ml,2,60.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-078,El Coto Coto de Imaz Rioja Gran Reserva 2016,1,56.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,BBW-WINE-498,Robert Mondavi Private Selection Bourbon Barrel-Aged Cabernet Sauvignon 2019,1,54.0,1,0,0,0,0,0
1038,2023-02-13,20:32:33,,Rara Neagră de Purcari 2020,1,50.0,1,0,0,0,0,0
1039,2023-03-01,10:39:21,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1700 - 1800,2,30.0,1,0,0,0,0,0
1039,2023-03-01,10:39:21,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1530 - 1630,2,30.0,1,0,0,0,0,0
1040,2023-06-10,20:11:35,,Nocturne Rară Neagră 2020,1,65.0,1,0,0,0,0,0
1041,2023-02-24,20:47:52,,Kopke Dry White Port NV,1,58.0,1,0,0,0,0,0
1042,2022-07-22,11:23:55,,KEENWAYBREAD X BOUNDBYWINE - BOUNDBYWINE SPECIAL 'GERLIOT',1,25.0,1,0,0,0,0,0
